timestamp,open,high,low,close,volume
2025-04-18,1582.7,1599.7,1573.05,1588.35,210972.0
2025-04-19,1588.2,1630.15,1584.8,1611.4,347680.0
2025-04-20,1612.25,1618.35,1565.4,1586.65,329931.0
2025-04-21,1586.6,1656.2,1565.15,1578.6,436860.0
2025-04-22,1578.7,1776.55,1541.2,1754.8,425456.0
2025-04-23,1756.25,1834.2,1745.4,1794.3,269817.0
2025-04-24,1794.85,1801.35,1724.4,1768.95,229926.0
2025-04-25,1767.3,1825.7,1738.95,1783.55,343058.0
2025-04-26,1785.7,1835.65,1779.75,1819.95,237892.0
2025-04-27,1820.8,1853.05,1783.75,1790.35,269406.0
2025-04-28,1792.1,1823.05,1746.45,1798.4,428932.0
2025-04-29,1799.65,1840.9,1780.25,1797.45,283485.0
2025-04-30,1796.6,1815.65,1735.3,1792.85,304261.0
2025-05-01,1793.15,1871.15,1791.7,1837.35,288481.0
2025-05-02,1836.35,1868.95,1813.4,1841.15,239703.0
2025-05-03,1840.8,1847.3,1809.3,1832.55,217686.0
2025-05-04,1831.65,1848.45,1803.35,1808.05,286209.0
2025-05-05,1807.6,1832.5,1782.4,1819.55,317835.0
2025-05-06,1819.45,1819.45,1752.95,1816.25,366180.0
2025-05-07,1815.25,1848.95,1786.8,1810.2,274914.0
2025-05-08,1810.8,2225.35,1807.9,2207.4,484986.0
2025-05-09,2205.65,2484.85,2184.3,2344.4,261883.0
2025-05-10,2344.5,2598.5,2320.4,2583.15,410998.0
2025-05-11,2577.65,2605.0,2437.75,2512.35,423974.0
2025-05-12,2513.5,2617.8,2412.5,2496.1,346065.0
2025-05-13,2494.3,2737.3,2416.05,2678.75,301800.0
2025-05-14,2679.45,2716.85,2545.65,2608.7,274964.0
2025-05-15,2608.7,2643.25,2478.3,2547.35,323946.0
2025-05-16,2548.3,2643.6,2529.4,2535.35,300957.0
2025-05-17,2535.7,2535.7,2445.35,2473.85,441758.0
2025-05-18,2474.1,2584.95,2321.1,2498.6,465266.0
2025-05-19,2498.85,2545.5,2348.2,2527.4,228812.0
2025-05-20,2528.75,2586.15,2444.2,2522.55,306449.0
2025-05-21,2522.35,2614.25,2451.75,2550.05,440995.0
2025-05-22,2553.25,2690.5,2544.85,2663.2,328420.0
2025-05-23,2662.95,2729.6,2500.3,2525.35,451388.0
2025-05-24,2525.35,2573.35,2515.0,2528.55,244952.0
2025-05-25,2528.35,2552.6,2465.5,2550.0,319136.0
2025-05-26,2548.6,2597.8,2525.85,2562.8,259790.0
2025-05-27,2562.45,2711.3,2508.55,2660.25,363354.0
2025-05-28,2659.1,2685.5,2610.5,2680.5,209373.0
2025-05-29,2679.95,2787.9,2620.55,2631.2,243417.0
2025-05-30,2631.15,2645.45,2507.95,2530.25,251002.0
2025-05-31,2529.0,2548.65,2480.4,2527.1,151797.0
2025-06-01,2526.4,2546.3,2468.25,2536.35,244719.0
2025-06-02,2536.7,2612.7,2474.95,2605.5,300756.0
2025-06-03,2605.45,2655.15,2578.65,2592.3,210450.0
2025-06-04,2591.15,2674.25,2583.0,2606.2,260294.0
2025-06-05,2606.25,2639.4,2392.85,2412.9,307498.0
2025-06-06,2411.8,2528.7,2384.85,2474.3,159097.0
2025-06-07,2475.35,2542.85,2457.05,2523.3,161790.0
2025-06-08,2524.0,2546.05,2491.15,2508.35,245797.0
2025-06-09,2507.85,2692.3,2477.0,2679.45,315333.0
2025-06-10,2679.15,2825.7,2655.5,2815.7,394021.0
2025-06-11,2815.7,2877.5,2743.2,2771.5,201447.0
2025-06-12,2770.35,2783.8,2616.0,2643.4,259377.0
2025-06-13,2639.35,2641.4,2437.3,2577.85,400120.0
2025-06-14,2575.5,2575.5,2489.35,2530.25,232038.0
2025-06-15,2530.8,2556.0,2491.4,2546.2,252035.0
2025-06-16,2546.35,2679.2,2515.9,2537.05,452394.0
2025-06-17,2541.0,2617.5,2454.15,2508.75,317828.0
2025-06-18,2509.25,2545.9,2466.9,2523.5,259052.0
2025-06-19,2523.5,2544.8,2484.2,2520.1,209030.0
2025-06-20,2520.15,2567.4,2369.0,2405.65,395149.0
2025-06-21,2403.85,2446.55,2223.4,2293.55,288253.0
2025-06-22,2300.7,2310.85,2116.65,2227.25,352445.0
2025-06-23,2224.9,2430.0,2188.8,2411.05,377742.0
2025-06-24,2411.65,2479.8,2376.55,2446.75,357099.0
2025-06-25,2447.0,2466.75,2394.3,2417.3,296682.0
2025-06-26,2417.25,2517.45,2396.25,2414.9,351033.0
2025-06-27,2414.2,2461.7,2385.15,2421.65,290305.0
2025-06-28,2422.3,2447.0,2405.45,2434.65,158712.0
2025-06-29,2435.45,2522.95,2411.5,2499.15,392255.0
2025-06-30,2505.15,2521.45,2433.4,2485.2,402199.0
2025-07-01,2484.7,2498.8,2387.55,2403.7,311730.0
2025-07-02,2403.05,2615.5,2374.0,2568.85,465825.0
2025-07-03,2569.4,2634.4,2556.65,2590.15,291558.0
2025-07-04,2589.7,2601.3,2473.75,2506.85,371494.0
2025-07-05,2506.75,2528.5,2486.65,2515.25,172632.0
2025-07-06,2515.3,2600.0,2502.85,2569.65,380789.0
2025-07-07,2569.5,2589.85,2514.85,2541.4,364503.0
2025-07-08,2540.9,2627.35,2522.45,2613.0,384533.0
2025-07-09,2614.25,2792.0,2589.3,2767.9,457697.0
2025-07-10,2767.7,3000.85,2755.8,2950.25,372213.0
2025-07-11,2947.65,3035.7,2916.2,2957.35,304108.0
2025-07-12,2956.65,2978.05,2905.15,2940.85,183326.0
2025-07-13,2941.9,3014.6,2936.0,2970.65,256514.0
2025-07-14,2971.2,3082.05,2962.0,3012.3,425274.0
2025-07-15,3010.35,3143.6,2932.4,3138.5,338930.0
2025-07-16,3137.65,3422.6,3100.35,3371.45,313366.0
2025-07-17,3372.7,3519.15,3314.9,3475.95,282320.0
2025-07-18,3476.3,3672.75,3460.6,3546.4,365544.0
2025-07-19,3544.1,3606.55,3507.8,3591.4,189881.0
2025-07-20,3592.0,3818.15,3579.85,3756.45,426726.0
2025-07-21,3755.35,3856.2,3703.35,3760.05,325675.0
2025-07-22,3761.5,3798.3,3620.2,3746.8,326234.0
2025-07-23,3746.2,3762.65,3528.8,3626.0,261226.0
2025-07-24,3626.15,3767.7,3506.45,3704.95,240167.0
2025-07-25,3704.6,3745.35,3575.4,3724.2,270996.0
2025-07-26,3725.0,3791.55,3698.85,3738.15,291242.0
2025-07-27,3740.0,3874.8,3730.8,3872.55,269323.0
2025-07-28,3871.85,3940.3,3754.8,3795.05,263508.0
2025-07-29,3793.85,3884.15,3715.8,3791.65,301587.0
2025-07-30,3792.85,3832.5,3678.4,3806.95,242383.0
2025-07-31,3805.65,3876.05,3684.8,3696.25,203482.0
2025-08-01,3696.2,3722.65,3430.4,3488.15,286918.0
2025-08-02,3486.1,3535.1,3366.7,3392.15,247583.0
2025-08-03,3392.05,3517.55,3358.75,3494.4,193969.0
2025-08-04,3497.15,3734.6,3490.3,3719.2,246535.0
2025-08-05,3719.25,3719.25,3544.2,3610.25,260043.0
2025-08-06,3609.7,3695.55,3566.65,3681.95,217081.0
2025-08-07,3681.3,3924.9,3647.8,3908.0,311710.0
2025-08-08,3910.25,4068.8,3877.3,4007.6,289479.0
2025-08-09,4009.3,4322.95,4006.05,4259.15,253992.0
2025-08-10,4261.0,4323.15,4160.15,4248.05,243943.0
2025-08-11,4246.65,4362.95,4166.8,4221.35,315564.0
2025-08-12,4217.65,4634.5,4217.65,4589.0,274725.0
2025-08-13,4588.65,4781.5,4564.6,4746.1,208636.0
2025-08-14,4737.4,4791.8,4453.0,4544.05,276848.0
2025-08-15,4547.85,4663.4,4369.65,4438.6,217810.0
2025-08-16,4435.45,4487.5,4372.15,4419.5,180142.0
2025-08-17,4420.05,4572.25,4393.65,4467.35,291796.0
2025-08-18,4468.4,4478.2,4228.45,4310.4,287874.0
2025-08-19,4310.3,4352.6,4070.1,4073.7,364817.0
2025-08-20,4075.1,4375.8,4061.95,4334.05,288934.0
2025-08-21,4330.1,4336.85,4202.4,4223.9,255429.0
2025-08-22,4231.0,4885.4,4206.0,4830.35,403669.0
2025-08-23,4828.85,4828.85,4665.35,4777.55,208229.0
2025-08-24,4780.3,4954.75,4709.9,4778.55,447875.0
2025-08-25,4778.4,4795.6,4333.05,4372.0,355942.0
2025-08-26,4373.35,4631.5,4311.1,4598.0,247811.0
2025-08-27,4596.85,4662.45,4479.9,4505.2,256556.0
2025-08-28,4499.7,4630.65,4433.8,4511.35,223097.0
2025-08-29,4506.65,4510.75,4268.35,4356.95,290968.0
2025-08-30,4353.6,4412.55,4258.65,4371.35,193245.0
2025-08-31,4371.45,4494.2,4370.85,4389.05,334785.0
2025-09-01,4387.55,4487.0,4215.1,4312.15,317896.0
2025-09-02,4310.7,4413.95,4261.7,4323.8,260507.0
2025-09-03,4324.6,4485.65,4281.85,4448.6,212371.0
2025-09-04,4448.75,4480.0,4266.0,4295.4,238026.0
2025-09-05,4295.3,4479.2,4255.9,4305.7,288837.0
2025-09-06,4305.65,4325.95,4239.5,4270.55,163050.0
2025-09-07,4272.7,4334.35,4268.5,4304.3,173013.0
2025-09-08,4304.55,4382.05,4277.8,4304.0,292727.0
2025-09-09,4304.8,4380.0,4275.55,4307.0,232358.0
2025-09-10,4307.2,4449.1,4283.8,4346.95,194507.0
2025-09-11,4346.15,4470.3,4336.9,4456.9,168916.0
2025-09-12,4461.45,4739.05,4449.1,4710.0,216278.0
2025-09-13,4711.55,4763.65,4607.3,4664.95,274877.0
2025-09-14,4664.7,4687.7,4576.65,4602.4,254354.0
2025-09-15,4601.7,4667.55,4464.55,4522.85,279591.0
2025-09-16,4521.5,4535.0,4425.95,4499.45,246595.0
2025-09-17,4502.45,4613.7,4422.65,4589.2,236659.0
2025-09-18,4590.35,4640.45,4551.95,4585.45,147495.0
2025-09-19,4585.6,4619.5,4439.6,4466.5,165513.0
2025-09-20,4466.45,4506.3,4452.4,4478.6,102729.0
2025-09-21,4478.25,4495.3,4441.3,4443.0,129593.0
2025-09-22,4440.1,4453.2,4059.75,4197.2,348849.0
2025-09-23,4196.15,4225.4,4118.05,4162.2,147059.0
2025-09-24,4163.15,4204.3,4074.05,4150.8,194191.0
2025-09-25,4149.1,4158.7,3825.5,3873.1,301783.0
2025-09-26,3879.55,4063.8,3867.7,4029.8,227954.0
2025-09-27,4029.55,4035.55,3971.55,4016.2,114977.0
2025-09-28,4016.65,4142.55,3964.6,4142.55,234728.0
2025-09-29,4141.05,4231.4,4083.0,4212.95,242065.0
2025-09-30,4210.75,4239.4,4091.85,4142.6,243330.0
2025-10-01,4144.05,4348.5,4121.75,4341.1,281672.0
2025-10-02,4346.4,4514.0,4330.45,4481.4,296018.0
2025-10-03,4480.8,4588.3,4426.9,4509.15,304557.0
2025-10-04,4511.1,4515.75,4440.5,4485.3,148471.0
2025-10-05,4486.0,4615.25,4468.5,4512.35,312579.0
2025-10-06,4511.55,4732.35,4488.4,4684.05,276340.0
2025-10-07,4683.75,4752.3,4435.0,4445.45,363469.0
2025-10-08,4449.35,4555.85,4409.8,4523.35,168890.0
2025-10-09,4525.25,4528.75,4271.9,4365.4,204783.0
2025-10-10,4366.5,4391.3,3425.65,3823.7,514694.0
2025-10-11,3819.75,3869.6,3647.35,3743.75,156881.0
2025-10-12,3741.45,4189.65,3694.3,4150.65,225087.0
2025-10-13,4152.6,4285.25,4042.9,4239.5,195844.0
2025-10-14,4241.1,4261.7,3890.35,4120.2,261213.0
2025-10-15,4121.9,4212.45,3931.4,3983.85,158262.0
2025-10-16,3990.05,4082.1,3825.6,3892.0,187498.0
2025-10-17,3889.4,3948.1,3677.55,3829.95,238068.0
2025-10-18,3830.3,3924.45,3818.9,3886.65,109902.0
2025-10-19,3886.65,4026.7,3831.15,3980.9,308430.0
2025-10-20,3979.05,4082.2,3907.9,3977.55,227510.0
2025-10-21,3977.55,4107.6,3840.05,3870.85,271691.0
2025-10-22,3861.1,3884.7,3712.6,3803.4,274451.0
2025-10-23,3804.25,3927.05,3794.85,3854.25,250924.0
2025-10-24,3855.7,4024.7,3844.35,3933.0,202546.0
2025-10-25,3933.2,3966.1,3912.45,3952.25,97585.0
2025-10-26,3951.4,4173.5,3918.05,4156.65,271928.0
2025-10-27,4151.1,4250.8,4100.65,4117.5,243222.0
2025-10-28,4115.5,4173.5,3935.05,3977.9,251697.0
2025-10-29,3975.45,4033.05,3844.65,3900.4,200068.0
2025-10-30,3900.0,3946.0,3680.1,3801.4,268083.0
2025-10-31,3802.3,3901.45,3795.65,3846.0,203836.0
2025-11-01,3846.45,3902.65,3832.05,3873.05,88055.0
2025-11-02,3871.75,3915.5,3839.55,3906.6,191725.0
2025-11-03,3904.8,3912.85,3560.45,3602.3,353467.0
2025-11-04,3600.0,3650.5,3061.15,3287.4,406321.0
2025-11-05,3280.2,3477.8,3167.6,3422.3,154405.0
2025-11-06,3422.1,3453.1,3245.65,3312.25,202211.0
2025-11-07,3312.6,3470.0,3196.0,3433.55,251515.0
2025-11-08,3434.75,3485.2,3355.95,3399.5,199941.0
2025-11-09,3400.7,3620.6,3357.55,3581.35,269148.0
2025-11-10,3579.85,3655.5,3507.1,3566.45,174642.0
2025-11-11,3567.1,3647.2,3404.75,3415.9,183381.0
2025-11-12,3418.95,3585.5,3371.25,3412.45,162655.0
2025-11-13,3413.4,3558.85,3154.05,3233.05,267365.0
2025-11-14,3229.0,3255.25,3075.9,3110.85,263968.0
2025-11-15,3111.9,3229.3,3110.85,3166.55,201025.0
2025-11-16,3166.7,3247.7,3005.7,3095.4,318204.0
2025-11-17,3092.5,3219.15,2959.85,3029.4,248553.0
2025-11-18,3031.25,3168.2,2947.4,3122.15,226049.0
2025-11-19,3121.65,3124.1,2873.95,3023.75,277172.0
2025-11-20,3023.2,3061.8,2794.2,2833.3,245780.0
2025-11-21,2835.6,2881.6,2627.2,2765.3,219743.0
2025-11-22,2765.65,2795.75,2702.9,2768.75,130977.0
2025-11-23,2768.85,2856.6,2767.1,2800.6,313929.0
2025-11-24,2799.2,2981.9,2761.6,2952.05,281431.0
2025-11-25,2951.0,2977.65,2859.15,2959.3,177961.0
2025-11-26,2959.0,3042.45,2888.05,3025.7,187753.0
2025-11-27,3024.55,3069.45,2985.15,3013.65,164391.0
2025-11-28,3014.15,3096.95,2993.6,3029.8,238055.0
2025-11-29,3029.05,3049.05,2964.3,2987.55,167408.0
2025-11-30,2988.6,3051.55,2976.45,2990.65,162502.0
2025-12-01,2991.85,2995.75,2719.15,2798.55,345490.0
2025-12-02,2798.15,3029.9,2782.25,2994.45,170341.0
2025-12-03,2997.4,3213.7,2985.0,3187.0,202138.0
2025-12-04,3191.4,3236.2,3068.55,3132.1,164043.0
2025-12-05,3131.85,3189.65,2987.9,3020.4,244986.0
2025-12-06,3017.5,3066.15,3011.65,3036.8,106320.0
2025-12-07,3036.0,3147.4,2918.15,3062.95,297341.0
2025-12-08,3055.4,3178.8,3040.95,3123.0,176194.0
2025-12-09,3121.65,3396.3,3091.15,3319.95,247299.0
2025-12-10,3316.8,3443.1,3287.4,3322.8,170819.0
2025-12-11,3319.85,3325.6,3143.75,3235.1,194234.0
2025-12-12,3234.65,3262.8,3044.35,3083.25,213307.0
2025-12-13,3084.9,3132.8,3077.55,3113.05,104550.0
2025-12-14,3114.1,3127.85,3027.75,3061.2,284155.0
2025-12-15,3062.0,3174.3,2893.35,2963.3,251879.0
2025-12-16,2962.15,2975.8,2878.0,2960.65,175019.0
2025-12-17,2958.3,3026.8,2791.6,2831.45,260823.0
2025-12-18,2831.75,2996.45,2775.55,2827.75,239765.0
2025-12-19,2828.55,3013.25,2811.4,2978.5,167371.0
2025-12-20,2978.3,2992.25,2967.05,2976.6,86827.0
2025-12-21,2976.55,3011.1,2943.85,3000.65,251525.0
2025-12-22,3000.95,3071.45,2966.35,3007.75,227169.0
2025-12-23,3005.3,3033.0,2905.15,2963.05,220645.0
2025-12-24,2963.75,2975.5,2887.85,2946.25,149681.0
2025-12-25,2946.25,2969.7,2890.05,2902.5,220823.0
2025-12-26,2901.8,2991.0,2893.95,2926.85,224162.0
2025-12-27,2927.7,2958.75,2917.0,2947.95,140622.0
2025-12-28,2949.4,2957.55,2925.2,2948.75,215490.0
2025-12-29,2950.2,3053.75,2909.15,2936.45,309731.0
2025-12-30,2936.45,3004.4,2918.85,2972.25,173525.0
2025-12-31,2970.7,3023.1,2958.3,2970.6,165037.0
2026-01-01,2970.2,3008.0,2970.2,3002.05,148116.0
2026-01-02,3001.85,3146.6,2991.9,3123.9,274501.0
2026-01-03,3123.4,3135.0,3076.7,3125.65,100919.0
2026-01-04,3124.85,3161.25,3119.4,3143.35,182971.0
2026-01-05,3143.2,3262.15,3135.1,3223.75,285988.0
2026-01-06,3224.2,3303.5,3182.95,3295.7,222517.0
2026-01-07,3293.8,3293.95,3127.4,3167.2,188952.0
2026-01-08,3166.75,3180.55,3054.9,3105.45,188859.0
2026-01-09,3105.8,3144.9,3061.65,3087.2,188198.0
2026-01-10,3085.5,3102.15,3076.95,3085.45,106334.0
2026-01-11,3085.5,3142.3,3083.4,3120.95,256521.0
2026-01-12,3121.0,3168.95,3069.05,3093.85,213793.0
2026-01-13,3093.05,3377.9,3090.55,3324.55,279053.0
2026-01-14,3326.55,3402.25,3279.8,3352.7,156742.0
2026-01-15,3353.15,3382.5,3273.1,3317.35,149296.0
2026-01-16,3316.65,3324.9,3252.0,3294.7,131183.0
2026-01-17,3294.95,3327.3,3282.7,3308.9,137369.0
2026-01-18,3308.0,3367.15,3278.55,3283.5,209717.0
2026-01-19,3282.75,3282.75,3165.25,3188.1,233813.0
2026-01-20,3188.05,3198.5,2914.15,2938.25,286013.0
2026-01-21,2938.45,3064.95,2866.45,2980.65,221321.0
2026-01-22,2980.65,3035.0,2906.35,2951.25,135438.0
2026-01-23,2952.05,3016.7,2892.4,2955.55,210961.0
2026-01-24,2955.05,2968.4,2943.25,2952.1,121465.0
2026-01-25,2951.45,2958.8,2787.1,2815.75,406274.0
2026-01-26,2815.3,2946.8,2812.25,2928.95,179603.0
2026-01-27,2927.45,3033.35,2900.75,3024.85,207511.0
2026-01-28,3027.9,3043.6,2982.95,3008.9,160672.0
2026-01-29,3009.05,3011.6,2753.9,2821.3,264277.0
2026-01-30,2822.15,2826.8,2636.3,2705.65,250647.0
2026-01-31,2704.4,2713.3,2245.05,2450.25,328557.0
2026-02-01,2446.25,2473.65,2222.1,2268.55,339490.0
2026-02-02,2268.1,2394.75,2157.6,2344.1,228547.0
2026-02-03,2345.9,2356.5,2112.35,2230.5,448971.0
2026-02-04,2231.05,2294.8,2075.5,2146.4,317879.0
2026-02-05,2146.9,2171.5,1819.35,1824.75,391182.0
2026-02-06,1826.35,2092.2,1740.05,2062.75,305405.0
2026-02-07,2063.1,2121.5,1995.9,2090.65,1553741.0
2026-02-08,2088.25,2147.85,2066.2,2088.6,693998.0
2026-02-09,2089.3,2145.9,2008.9,2103.65,316771.0
2026-02-10,2105.4,2123.1,1988.6,2019.0,270918.0
2026-02-11,2019.3,2030.2,1901.65,1940.85,411111.0
2026-02-12,1940.8,1999.7,1897.5,1946.8,285927.0
2026-02-13,1943.9,2068.8,1924.05,2048.35,320517.0
2026-02-14,2048.0,2104.8,2041.5,2085.2,234894.0
2026-02-15,2085.55,2101.2,1928.7,1965.0,526922.0
2026-02-16,1964.35,2020.0,1936.95,1997.8,229260.0
2026-02-17,1997.4,2014.35,1942.05,1990.2,496770.0
